taxonID	scientificName	parentNameUsageID	kingdom	phylum	class	order	family	genus	taxonRank	furtherInformationURL	taxonomicStatus	taxonRemarks	namePublishedIn	referenceID	acceptedNameUsageID	rights	rightsHolder	datasetName
urn:lsid:marinespecies.org:taxname:100172	"Arachniotus J. SchrÌ¦t., 1893"	urn:lsid:marinespecies.org:taxname:100053	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Arachniotus	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100172	accepted			WoRMS:citation:100172	urn:lsid:marinespecies.org:taxname:100172			
urn:lsid:marinespecies.org:taxname:100173	"Gymnoascus Baran., 1872"	urn:lsid:marinespecies.org:taxname:100053	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100173	accepted			WoRMS:citation:100173	urn:lsid:marinespecies.org:taxname:100173			
urn:lsid:marinespecies.org:taxname:100174	Myxotrichum	urn:lsid:marinespecies.org:taxname:100054	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Myxotrichaceae	Myxotrichum	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100174	accepted			WoRMS:citation:100174	urn:lsid:marinespecies.org:taxname:100174			
urn:lsid:marinespecies.org:taxname:100175	Auxoarthron	urn:lsid:marinespecies.org:taxname:100055	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxoarthron	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100175	accepted			WoRMS:citation:100175	urn:lsid:marinespecies.org:taxname:100175			
urn:lsid:marinespecies.org:taxname:100176	Ascobolus	urn:lsid:marinespecies.org:taxname:100056	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100176	accepted			WoRMS:citation:100176	urn:lsid:marinespecies.org:taxname:100176			
urn:lsid:marinespecies.org:taxname:100177	Ascophanus	urn:lsid:marinespecies.org:taxname:100056	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascophanus	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100177	accepted			WoRMS:citation:100177	urn:lsid:marinespecies.org:taxname:100177			
urn:lsid:marinespecies.org:taxname:100178	Humaria	urn:lsid:marinespecies.org:taxname:100057	Fungi	Ascomycota	Pezizomycetes	Pezizales	Otideaceae	Humaria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100178	accepted			WoRMS:citation:100178	urn:lsid:marinespecies.org:taxname:100178			
urn:lsid:marinespecies.org:taxname:100179	"Haloguignardia Cribb & J.W. Cribb, 1956"	urn:lsid:marinespecies.org:taxname:437908	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiales incertae sedis	Haloguignardia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100179	accepted			WoRMS:citation:100179	urn:lsid:marinespecies.org:taxname:100179			
urn:lsid:marinespecies.org:taxname:100180	"Marinosphaera K.D. Hyde, 1989"	urn:lsid:marinespecies.org:taxname:437352	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes incertae sedis		Marinosphaera	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100180	accepted			WoRMS:citation:100180	urn:lsid:marinespecies.org:taxname:100180			
urn:lsid:marinespecies.org:taxname:100181	Pyrenocollerma	urn:lsid:marinespecies.org:taxname:100059	Fungi	Ascomycota	Ascomycota incertae sedis	Pyrenolales	Pyrenolaceae	Pyrenocollerma	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100181	synonym	misspelling		WoRMS:citation:100181	urn:lsid:marinespecies.org:taxname:147751			
urn:lsid:marinespecies.org:taxname:100182	"Metschnikowia T. Kamienski, 1899"	urn:lsid:marinespecies.org:taxname:100060	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100182	accepted			WoRMS:citation:100182	urn:lsid:marinespecies.org:taxname:100182			
urn:lsid:marinespecies.org:taxname:100183	"Chaetomium Kunze, 1817"	urn:lsid:marinespecies.org:taxname:100061	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100183	accepted			WoRMS:citation:100183	urn:lsid:marinespecies.org:taxname:100183			
urn:lsid:marinespecies.org:taxname:100184	Thielavia	urn:lsid:marinespecies.org:taxname:100061	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100184	accepted			WoRMS:citation:100184	urn:lsid:marinespecies.org:taxname:100184			
urn:lsid:marinespecies.org:taxname:100185	"Chaetosphaeria Tul. & C. Tul., 1863"	urn:lsid:marinespecies.org:taxname:100062	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100185	accepted			WoRMS:citation:100185	urn:lsid:marinespecies.org:taxname:100185			
urn:lsid:marinespecies.org:taxname:100186	Coniochaeta	urn:lsid:marinespecies.org:taxname:100063	Fungi	Ascomycota	Sordariomycetes	Sordariales	Coniochaetaceae	Coniochaeta	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100186	accepted			WoRMS:citation:100186	urn:lsid:marinespecies.org:taxname:100186			
urn:lsid:marinespecies.org:taxname:100187	Apiospora	urn:lsid:marinespecies.org:taxname:100064	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiospora	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100187	accepted			WoRMS:citation:100187	urn:lsid:marinespecies.org:taxname:100187			
urn:lsid:marinespecies.org:taxname:100188	"Biconiosporella Schaumann, 1972"	urn:lsid:marinespecies.org:taxname:178034	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae incertae sedis		Biconiosporella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100188	accepted			WoRMS:citation:100188	urn:lsid:marinespecies.org:taxname:100188			
urn:lsid:marinespecies.org:taxname:100189	Phaeonectriella	urn:lsid:marinespecies.org:taxname:100064	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Phaeonectriella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100189	accepted			WoRMS:citation:100189	urn:lsid:marinespecies.org:taxname:100189			
urn:lsid:marinespecies.org:taxname:100190	Pleurage	urn:lsid:marinespecies.org:taxname:100064	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Pleurage	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100190	accepted			WoRMS:citation:100190	urn:lsid:marinespecies.org:taxname:100190			
urn:lsid:marinespecies.org:taxname:100191	"Groenhiella JÌürg. Koch, E.B.G. Jones & S.T. Moss, 1983"	urn:lsid:marinespecies.org:taxname:100065	Fungi	Ascomycota	Sordariomycetes	Coronophorales	Nitschkiaceae	Groenhiella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100191	accepted			WoRMS:citation:100191	urn:lsid:marinespecies.org:taxname:100191			
urn:lsid:marinespecies.org:taxname:100192	Gelaninospora	urn:lsid:marinespecies.org:taxname:100066	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelaninospora	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100192	synonym	lapsus calami		WoRMS:citation:100192	urn:lsid:marinespecies.org:taxname:100193			
urn:lsid:marinespecies.org:taxname:100193	Gelasinospora	urn:lsid:marinespecies.org:taxname:100066	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100193	accepted			WoRMS:citation:100193	urn:lsid:marinespecies.org:taxname:100193			
urn:lsid:marinespecies.org:taxname:100194	Sordaria	urn:lsid:marinespecies.org:taxname:100066	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100194	accepted			WoRMS:citation:100194	urn:lsid:marinespecies.org:taxname:100194			
urn:lsid:marinespecies.org:taxname:100195	"Savoryella E.B.G. Jones & R.A. Eaton, 1969"	urn:lsid:marinespecies.org:taxname:178034	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae incertae sedis		Savoryella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100195	accepted			WoRMS:citation:100195	urn:lsid:marinespecies.org:taxname:100195			
urn:lsid:marinespecies.org:taxname:100196	"Amphisphaeria Cesati & de Notaris, 1863"	urn:lsid:marinespecies.org:taxname:100068	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Amphisphaeria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100196	accepted			WoRMS:citation:100196	urn:lsid:marinespecies.org:taxname:100196			
urn:lsid:marinespecies.org:taxname:100197	"Anthostomella Sacc., 1875"	urn:lsid:marinespecies.org:taxname:100069	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100197	accepted			WoRMS:citation:100197	urn:lsid:marinespecies.org:taxname:100197			
urn:lsid:marinespecies.org:taxname:100198	"Psalliota (Fr.) P. Kumm., 1871"	urn:lsid:marinespecies.org:taxname:100070	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Psalliota	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100198	accepted			WoRMS:citation:100198	urn:lsid:marinespecies.org:taxname:100198			
urn:lsid:marinespecies.org:taxname:100199	Helotium	urn:lsid:marinespecies.org:taxname:177205	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100199	synonym			WoRMS:citation:100199	urn:lsid:marinespecies.org:taxname:177210			
urn:lsid:marinespecies.org:taxname:100200	"Laccaria Berk. & Broome, 1883"	urn:lsid:marinespecies.org:taxname:178055	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100200	accepted			WoRMS:citation:100200	urn:lsid:marinespecies.org:taxname:100200			
urn:lsid:marinespecies.org:taxname:100201	"Inocybe (Fr.) Fr., 1863"	urn:lsid:marinespecies.org:taxname:437909	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100201	accepted			WoRMS:citation:100201	urn:lsid:marinespecies.org:taxname:100201			
urn:lsid:marinespecies.org:taxname:100202	"Nia R.T. Moore & Meyers, 1961"	urn:lsid:marinespecies.org:taxname:100073	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Niaceae	Nia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100202	accepted			WoRMS:citation:100202	urn:lsid:marinespecies.org:taxname:100202			
urn:lsid:marinespecies.org:taxname:100203	"Digitatispora Doguet, 1962"	urn:lsid:marinespecies.org:taxname:177231	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Atheliaceae	Digitatispora	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100203	accepted			WoRMS:citation:100203	urn:lsid:marinespecies.org:taxname:100203			
urn:lsid:marinespecies.org:taxname:100204	"Tulostoma Pers., 1794"	urn:lsid:marinespecies.org:taxname:100070	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100204	accepted			WoRMS:citation:100204	urn:lsid:marinespecies.org:taxname:100204			
urn:lsid:marinespecies.org:taxname:100205	"Melanotaenium de Bary, 1874"	urn:lsid:marinespecies.org:taxname:177270	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Melanotaeniaceae	Melanotaenium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100205	accepted			WoRMS:citation:100205	urn:lsid:marinespecies.org:taxname:100205			
urn:lsid:marinespecies.org:taxname:100206	"Acremonium Link, 1809"	urn:lsid:marinespecies.org:taxname:437450	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales incertae sedis	Acremonium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100206	accepted			WoRMS:citation:100206	urn:lsid:marinespecies.org:taxname:100206			
urn:lsid:marinespecies.org:taxname:100207	"Allescheria R. Hartig, 1899"	urn:lsid:marinespecies.org:taxname:177387	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismatales incertae sedis	Allescheria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100207	accepted			WoRMS:citation:100207	urn:lsid:marinespecies.org:taxname:100207			
urn:lsid:marinespecies.org:taxname:100208	"Alternaria Nees ex Wallroth, 1816"	urn:lsid:marinespecies.org:taxname:100044	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100208	accepted			WoRMS:citation:100208	urn:lsid:marinespecies.org:taxname:100208			
urn:lsid:marinespecies.org:taxname:100209	"Arthropsis Sigler, M.T. Dunn & J.W. Carmich, 1982"	urn:lsid:marinespecies.org:taxname:178088	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales incertae sedis	Arthropsis	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100209	accepted			WoRMS:citation:100209	urn:lsid:marinespecies.org:taxname:100209			
urn:lsid:marinespecies.org:taxname:100210	"Ascochyta Lib., 1830"	urn:lsid:marinespecies.org:taxname:177382	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales incertae sedis	Ascochyta	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100210	accepted			WoRMS:citation:100210	urn:lsid:marinespecies.org:taxname:100210			
urn:lsid:marinespecies.org:taxname:100211	"Aspergillus Micheli ex Link, 1809"	urn:lsid:marinespecies.org:taxname:100048	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100211	accepted			WoRMS:citation:100211	urn:lsid:marinespecies.org:taxname:100211			
urn:lsid:marinespecies.org:taxname:100212	"Asteromyces Moreau & M. Moreau ex Hennebert, 1962"	urn:lsid:marinespecies.org:taxname:437356	Fungi	Ascomycota	Pezizomycotina incertae sedis			Asteromyces	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100212	accepted			WoRMS:citation:100212	urn:lsid:marinespecies.org:taxname:100212			
urn:lsid:marinespecies.org:taxname:100213	"Camarosporium Schulzer, 1870"	urn:lsid:marinespecies.org:taxname:437906	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriales incertae sedis	Camarosporium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100213	accepted			WoRMS:citation:100213	urn:lsid:marinespecies.org:taxname:100213			
urn:lsid:marinespecies.org:taxname:100214	"Cephalosporium Corda, 1839"	urn:lsid:marinespecies.org:taxname:437450	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales incertae sedis	Cephalosporium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100214	accepted			WoRMS:citation:100214	urn:lsid:marinespecies.org:taxname:100214			
urn:lsid:marinespecies.org:taxname:100215	"Cephalotrichum Link, 1809"	urn:lsid:marinespecies.org:taxname:100052	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100215	accepted			WoRMS:citation:100215	urn:lsid:marinespecies.org:taxname:100215			
urn:lsid:marinespecies.org:taxname:100216	"Chrysosporium Corda, in Sturm, 1833"	urn:lsid:marinespecies.org:taxname:100055	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Chrysosporium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100216	accepted			WoRMS:citation:100216	urn:lsid:marinespecies.org:taxname:100216			
urn:lsid:marinespecies.org:taxname:100217	"Cirrenalia Meyers & R.T. Moore, 1960"	urn:lsid:marinespecies.org:taxname:100049	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Cirrenalia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100217	accepted			WoRMS:citation:100217	urn:lsid:marinespecies.org:taxname:100217			
urn:lsid:marinespecies.org:taxname:100218	"Cladosporium Link, 1816"	urn:lsid:marinespecies.org:taxname:438611	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100218	accepted			WoRMS:citation:100218	urn:lsid:marinespecies.org:taxname:100218			
urn:lsid:marinespecies.org:taxname:100219	"Clavariopsis De Wild., 1895"	urn:lsid:marinespecies.org:taxname:177382	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales incertae sedis	Clavariopsis	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100219	accepted			WoRMS:citation:100219	urn:lsid:marinespecies.org:taxname:100219			
urn:lsid:marinespecies.org:taxname:100220	"Colletotrichum Corda, in Sturm, 1833"	urn:lsid:marinespecies.org:taxname:449901	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae incertae sedis	Glomerellaceae	Colletotrichum	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100220	accepted			WoRMS:citation:100220	urn:lsid:marinespecies.org:taxname:100220			
urn:lsid:marinespecies.org:taxname:100221	"Coniothyrium Corda, 1840"	urn:lsid:marinespecies.org:taxname:100037	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Coniothyrium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100221	accepted			WoRMS:citation:100221	urn:lsid:marinespecies.org:taxname:100221			
urn:lsid:marinespecies.org:taxname:100222	"Cumulospora I. Schmidt, 1985"	urn:lsid:marinespecies.org:taxname:437356	Fungi	Ascomycota	Pezizomycotina incertae sedis			Cumulospora	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100222	accepted			WoRMS:citation:100222	urn:lsid:marinespecies.org:taxname:100222			
urn:lsid:marinespecies.org:taxname:100223	"Cylindrocarpon Wollenw., 1913"	urn:lsid:marinespecies.org:taxname:172261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocarpon	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100223	accepted			WoRMS:citation:100223	urn:lsid:marinespecies.org:taxname:100223			
urn:lsid:marinespecies.org:taxname:100224	"Dendryphiella BubÌÁk & Ranojevic, 1914"	urn:lsid:marinespecies.org:taxname:100044	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dendryphiella	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100224	accepted			WoRMS:citation:100224	urn:lsid:marinespecies.org:taxname:100224			
urn:lsid:marinespecies.org:taxname:100225	"Dictyosporium Corda, 1836"	urn:lsid:marinespecies.org:taxname:177382	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales incertae sedis	Dictyosporium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100225	accepted			WoRMS:citation:100225	urn:lsid:marinespecies.org:taxname:100225			
urn:lsid:marinespecies.org:taxname:100226	"Fusarium Link, 1809"	urn:lsid:marinespecies.org:taxname:172261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100226	accepted			WoRMS:citation:100226	urn:lsid:marinespecies.org:taxname:100226			
urn:lsid:marinespecies.org:taxname:100227	"Gliocladium Corda, 1840"	urn:lsid:marinespecies.org:taxname:100051	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Gliocladium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100227	accepted			WoRMS:citation:100227	urn:lsid:marinespecies.org:taxname:100227			
urn:lsid:marinespecies.org:taxname:100228	"Gliomastix GuÌ©g., 1905"	urn:lsid:marinespecies.org:taxname:437450	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales incertae sedis	Gliomastix	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100228	accepted			WoRMS:citation:100228	urn:lsid:marinespecies.org:taxname:100228			
urn:lsid:marinespecies.org:taxname:100229	"Macrophoma (Sacc.) Berl. & Voglino, 1886"	urn:lsid:marinespecies.org:taxname:147609	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophoma	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100229	accepted			WoRMS:citation:100229	urn:lsid:marinespecies.org:taxname:100229			
urn:lsid:marinespecies.org:taxname:100230	"Monodictys S. Hughes, 1958"	urn:lsid:marinespecies.org:taxname:147690	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes incertae sedis		Monodictys	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100230	accepted			WoRMS:citation:100230	urn:lsid:marinespecies.org:taxname:100230			
urn:lsid:marinespecies.org:taxname:100231	"Oidiodendron Robak, 1932"	urn:lsid:marinespecies.org:taxname:100054	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Myxotrichaceae	Oidiodendron	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100231	accepted			WoRMS:citation:100231	urn:lsid:marinespecies.org:taxname:100231			
urn:lsid:marinespecies.org:taxname:100232	"Orbimyces Linder, 1944"	urn:lsid:marinespecies.org:taxname:437356	Fungi	Ascomycota	Pezizomycotina incertae sedis			Orbimyces	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100232	accepted			WoRMS:citation:100232	urn:lsid:marinespecies.org:taxname:100232			
urn:lsid:marinespecies.org:taxname:100233	"Ostracoblabe Bornet & Flahault, 1891"	urn:lsid:marinespecies.org:taxname:177372	Fungi		Fungi incertae sedis			Ostracoblabe	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100233	accepted			WoRMS:citation:100233	urn:lsid:marinespecies.org:taxname:100233			
urn:lsid:marinespecies.org:taxname:100234	"Paecilomyces Bainier, 1907"	urn:lsid:marinespecies.org:taxname:100048	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Paecilomyces	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100234	accepted			WoRMS:citation:100234	urn:lsid:marinespecies.org:taxname:100234			
urn:lsid:marinespecies.org:taxname:100235	"Papularia Fr., 1825"	urn:lsid:marinespecies.org:taxname:437304	Fungi	Ascomycota	Sordariomycetes		Apiosporaceae	Papularia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100235	accepted			WoRMS:citation:100235	urn:lsid:marinespecies.org:taxname:100235			
urn:lsid:marinespecies.org:taxname:100236	"Penicillium Link, 1809"	urn:lsid:marinespecies.org:taxname:100048	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100236	accepted			WoRMS:citation:100236	urn:lsid:marinespecies.org:taxname:100236			
urn:lsid:marinespecies.org:taxname:100237	"Phialophorophoma Linder, 1944"	urn:lsid:marinespecies.org:taxname:437356	Fungi	Ascomycota	Pezizomycotina incertae sedis			Phialophorophoma	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100237	accepted			WoRMS:citation:100237	urn:lsid:marinespecies.org:taxname:100237			
urn:lsid:marinespecies.org:taxname:100239	"Pullularia Berkhout, 1923"	urn:lsid:marinespecies.org:taxname:146414	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Pullularia	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100239	accepted			WoRMS:citation:100239	urn:lsid:marinespecies.org:taxname:100239			
urn:lsid:marinespecies.org:taxname:100240	"Scolecobasidium E.V. Abbott, 1927"	urn:lsid:marinespecies.org:taxname:437356	Fungi	Ascomycota	Pezizomycotina incertae sedis			Scolecobasidium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100240	accepted			WoRMS:citation:100240	urn:lsid:marinespecies.org:taxname:100240			
urn:lsid:marinespecies.org:taxname:100241	"Scopulariopsis Bainier, 1907"	urn:lsid:marinespecies.org:taxname:100052	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100241	accepted			WoRMS:citation:100241	urn:lsid:marinespecies.org:taxname:100241			
urn:lsid:marinespecies.org:taxname:100242	"Sigmoidea J.L. Crane, 1968"	urn:lsid:marinespecies.org:taxname:100049	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Sigmoidea	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100242	accepted			WoRMS:citation:100242	urn:lsid:marinespecies.org:taxname:100242			
urn:lsid:marinespecies.org:taxname:100243	"Sporidesmium Link, 1809"	urn:lsid:marinespecies.org:taxname:177382	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales incertae sedis	Sporidesmium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100243	accepted			WoRMS:citation:100243	urn:lsid:marinespecies.org:taxname:100243			
urn:lsid:marinespecies.org:taxname:100244	"Stemphylium Wallroth, 1833"	urn:lsid:marinespecies.org:taxname:100044	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100244	accepted			WoRMS:citation:100244	urn:lsid:marinespecies.org:taxname:100244			
urn:lsid:marinespecies.org:taxname:100245	"Tetracladium De Wild., 1893"	urn:lsid:marinespecies.org:taxname:437353	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales incertae sedis	Tetracladium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100245	accepted			WoRMS:citation:100245	urn:lsid:marinespecies.org:taxname:100245			
urn:lsid:marinespecies.org:taxname:100246	"Tolypocladium W. Gams, 1971"	urn:lsid:marinespecies.org:taxname:449902	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100246	accepted			WoRMS:citation:100246	urn:lsid:marinespecies.org:taxname:100246			
urn:lsid:marinespecies.org:taxname:100247	"Trichocladium Harz, 1871"	urn:lsid:marinespecies.org:taxname:100061	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100247	accepted			WoRMS:citation:100247	urn:lsid:marinespecies.org:taxname:100247			
urn:lsid:marinespecies.org:taxname:100248	"Trichoderma Persoon ex Gray, 1801"	urn:lsid:marinespecies.org:taxname:100051	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100248	accepted			WoRMS:citation:100248	urn:lsid:marinespecies.org:taxname:100248			
urn:lsid:marinespecies.org:taxname:100249	"Trichothecium Link, 1809"	urn:lsid:marinespecies.org:taxname:437450	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales incertae sedis	Trichothecium	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=100249	accepted			WoRMS:citation:100249	urn:lsid:marinespecies.org:taxname:100249			
